_id,리뷰수,사업체,이미지,전화번호,조회수,지역이름,추천수,캠핑장설명,캠핑장이름,캠핑장정보
1389,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7710/thumb/thumb_720_6297v3hMEaN5eQMZutSnCxtZ.jpg"" height=""180"" width=""280"">",None,17761,충남 서천군 장항읍 장항산단로34번길 48-38 ,1,"캠핑장정보 더보기 장항오토캠핑장은 충남 서천군 장항읍에 자리 잡았다. 서천군청을 기점으로 8Km가량 떨어졌다. 자동차를 타고 충절로, ...",[충청남도 서천군] 장항오토캠핑장,"

전기
장작판매
온수
물놀이장
놀이터
운동시설

"
1390,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7775/thumb/thumb_720_3647VL6lToup7TunVucZ9p0y.jpg"" height=""180"" width=""280"">",010-9858-4433,12062,제주특별자치도 서귀포시 남원읍 남태해안로 439 ,1,캠핑장정보 더보기  에어그라운드 캠핑장은 서귀포 남원읍 태흥포구 옆에 자리잡고 있는 캐러반 캠핑장이다. 특히 이곳 카라반은 둥글고 반짝...,[제주도 서귀포시] 에어그라운드,"

전기
와이파이
온수
놀이터
산책로
운동시설
마트.편의점

"
1391,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7527/thumb/thumb_720_8654eaHQx8dyugdAKrk8sm1t.jpg"" height=""180"" width=""280"">",None,10219,경기 가평군 북면 화악산로 943-40 ,1,캠핑장정보 더보기 산책 글램핑은 가평에서도 청정계곡으로 이름난 화악계곡(화악천) 중간에 위치하고 있다. 가평쪽에서 들어갈 경우 충만교를...,[경기도 가평군] 산책,"

전기
와이파이
온수
물놀이장

"
1392,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7706/thumb/thumb_720_1491eOwE7HAV6iW60fVYdmVg.jpg"" height=""180"" width=""280"">",None,11328,전남 영암군 시종면 신학1로 47 ,1,"캠핑장정보 더보기 영암글램핑은 영암천 신금대교옆 옛 신학분교를 개조해 만든 자연친화적 분위기의 키즈글램핑이다.  광주에서 1시간, 목포...",[전라남도 영암군] 영암 글램핑,"

전기
와이파이
장작판매
온수
트렘폴린
물놀이장
놀이터
마트.편의점

"
1393,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7762/thumb/thumb_720_80739YaJuQRIomAHBgUDqsi7.jpg"" height=""180"" width=""280"">",None,13249,전남 함평군 함평읍 장년길 40 ,2,캠핑장정보 더보기 함평 불스글램핑은 나비 축제로 유명한 함평 나들목 가까이에 있다. 함평에서 주포항 가는 길이다. 작은 마을 안쪽 폐교...,[전라남도 함평군] 불스글램핑 함평점,"

전기
와이파이
장작판매
온수
트렘폴린
물놀이장
운동장
마트.편의점

"
1394,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7528/thumb/thumb_720_5440w6nhx7QSgZ6APU1Gg3ZF.jpg"" height=""180"" width=""280"">",010-4412-5202,33680,전북 고창군 심원면 두어1길 55-25 ,2,"캠핑장정보 더보기  고창갯벌 야영장은 세계프리미엄 갯벌 생태지구 시설내에 위치하고 있으며, 다양한 편의시설과 람사르고창갯벌센터와 함께 ...",[전라북도 고창군] 고창갯벌오토캠핑&글램핑장,"

전기
와이파이
온수
트렘폴린
물놀이장
놀이터
산책로
운동장

"
1395,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7613/thumb/thumb_720_3990cEPR1jta6ARGGlY4j9Te.jpg"" height=""180"" width=""280"">",None,19717,인천 강화군 길상면 해안남로65번길 36-15 ,2,캠핑장정보 더보기 황산도는 대명항과 강화 초지진을 잇는 초지대교 건너 왼쪽에 있다. 밀물때는 섬이었다가 썰물때는 갯벌위로 육지가 되던 ...,[인천시 강화군] 황산도캠핑장,"

전기
와이파이
장작판매
온수

"
1396,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7735/thumb/thumb_720_4570SnBTrlLY2oFxDiNmOyTk.jpg"" height=""180"" width=""280"">",031-795-8930,26541,경기 하남시 검단산로146번길 80 (창우동) ,1,캠핑장정보 더보기 하남야영장은  하남을 대표하는 산이자 수도권에서도 등산객들이 즐겨찾는 검단산 자락에 위치하고 있다. 검단산숲에캠핑장이...,[경기도 하남시] 하남 야영장,"

전기
와이파이
장작판매
온수
트렘폴린
물놀이장
운동시설
마트.편의점

"
1397,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7626/thumb/thumb_720_9106zbU28cbwFPuwg1uj6eVC.jpg"" height=""180"" width=""280"">",None,12725,경기 안산시 단원구 연목이길 31-21 (대부북동) ,1,캠핑장정보 더보기 푸른섬 캠핑장은 대부섬 구봉도 가까이에 있다. 시화방조제를 넘어 구봉도 쪽으로 가다가 연목이길을 따라 푸른섬 캠핑장으...,[경기도 안산시] 푸른섬 캠핑장,"

전기
와이파이
장작판매
온수
트렘폴린
물놀이장
산책로
마트.편의점

"
1398,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7223/thumb/thumb_720_1205pvsO4mP7Hs2tK4tafIc7.jpg"" height=""180"" width=""280"">",None,9312,경기 가평군 북면 화악산로 1039-16 ,0,캠핑장정보 더보기 포시즌캠핑장은 가평군 북면 화악산계곡 중류에 위치하고 있다. 에버그린빌리지와 입구가 같은 계곡형 캠핑장이다. 포시즌 ...,[경기도 가평군] 포시즌 캠핑장 ,"

전기
와이파이
온수
트렘폴린

"
1399,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7670/thumb/thumb_720_8420MsTy4zwwHsPhSLlWuAUg.jpg"" height=""180"" width=""280"">",None,9836,경기 가평군 설악면 유명로 2204 ,1,캠핑장정보 더보기 케이엘리조트는 청평호변에 위치하고 있다. 청평댐에서 설악쪽으로 가다가 교원그룹의 비전센터 바로 앞 호변이다. 본래 교...,[경기도 가평군] 케이엘리조트,"

전기
와이파이
장작판매
온수
운동시설

"
1400,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7807/thumb/thumb_720_5375atsTkqhImzBXaHQk39QT.jpg"" height=""180"" width=""280"">",010-3765-1444,13183,강원 평창군 봉평면 흥정계곡길 674-38 ,1,캠핑장정보 더보기  물맑고 공기좋은 곳으로 소문난 평창에서도 단연 최고의 청정계곡으로 손꼽히는 곳이 봉평 흥정계곡이다. 때문에 계곡을 ...,[강원도 평창군] 화기애애 단풍 캠핑장,"

전기
와이파이
장작판매
물놀이장
운동시설

"
1401,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7402/thumb/thumb_720_6826pZ3FRgUUAeJ8LYES7KdZ.jpg"" height=""180"" width=""280"">",070-7845-3088,12217,충북 보은군 마로면 세중기대로 261-128 ,1,캠핑장정보 더보기 깃대 캠핑장은 충북 보은군 마로면에 자리 잡고 있다. 보은군청을 기점으로 18Km가량 떨어져 있다. 자동차를 타고 보...,[충청북도 보은군] 깃대 캠핑장,"

전기
장작판매
온수
산책로

"
1402,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/3612/thumb/thumb_720_86909hR83tbcuNP6vKfYpByA.jpg"" height=""180"" width=""280"">",010-4095-1474,11725,강원도 평창군 봉평면 흥정계곡4길 6-2  흥정계곡오토캠핑장 ,1,캠핑장정보 더보기 ,[강원도 평창군] 흥정계곡오토캠핑장 ,"

전기
산책로

"
1403,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7597/thumb/thumb_720_5333C95stISi9J0i5QjjChqv.jpg"" height=""180"" width=""280"">",063-535-2552,13017,전북 정읍시 고부면 덕신강길 148-4 ,1,캠핑장정보 더보기 동학농민 혁명으로 유서깊은 전라북도 정읍시 고부면에 위치한 조용하고 아담한 캠핑장입니다. 캠핑을 즐기실 수 있는 기본...,[전라북도 정읍시] 정화네 불한증막 힐링캠프,"

전기
장작판매
온수
물놀이장

"
1404,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7805/thumb/thumb_720_93312zmucmP0eCNlbvXIbO7Z.jpg"" height=""180"" width=""280"">",None,10202,경기 동두천시 삼육사로 1422-34 (탑동동) ,1,캠핑장정보 더보기 죠스글램핑 왕방산 탑동계곡에 위치하고 있다. 탐돌터널 아래 탑동마을회관 건너편이다. 죠스글램핑에서는 다양한 크기의 글...,[경기도 동두천시] 죠스글램핑,"

전기
와이파이
장작판매
온수
트렘폴린
물놀이장
놀이터
운동시설
마트.편의점

"
1405,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7596/thumb/thumb_720_1991lGxeiIOoLHQpwcrXYXrj.jpg"" height=""180"" width=""280"">",None,21732,인천 남동구 운연로 31 (서창동) ,1,캠핑장정보 더보기 인천대공원 반대편 산쪽 서창자이아파트 맞은 편에 위치하고 있다. 제2경인고속도로 서창 나들목에서 10분이면 닿는 거리...,[인천시 남동구] 서창캠핑장,"

전기
와이파이
온수

"
1406,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7747/thumb/thumb_720_8343G2VZCQiLf85Fps7WdnCH.jpg"" height=""180"" width=""280"">",031-536-3004,11821,경기 포천시 신북면 포천로 2447 ,1,"캠핑장정보 더보기 별보미 캠핑장은 약 12,000평의 임야에 별을 보며 캠핑을 즐길 수 있도록 프라이빗하게 설계 하였으며, 캠핑 글램핑...",[경기도 포천시] 별보미 관광농원,"

전기
와이파이
장작판매
온수
물놀이장
운동시설

"
1407,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7520/thumb/thumb_720_5996hL3iB5MFg6iD1rzYkDQk.jpg"" height=""180"" width=""280"">",010-9041-6557,16795,경기 안산시 단원구 장불길 31-23 (대부남동) ,1,"캠핑장정보 더보기 대부도나라캠핑장은 대부도 맨 아래쪽 고래뿌리선착장 쪽에 있다. 캠핑장은 이곳 바닷가 해송숲에 조성되어 있는데, 메추리...",[경기도 안산시] 나라펜션캠핑장,"

전기
장작판매
온수
트렘폴린
놀이터

"
1408,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7754/thumb/thumb_720_6943LZT8ymcFVWGFqBx3I3ut.jpg"" height=""180"" width=""280"">",032-937-3485,10707,인천 강화군 화도면 해안남로 2355 ,1,"캠핑장정보 더보기 강화바다관광농원 캠핑장은 강화도 서쪽, 일몰이 아름답기로 소문난 장화리 일몰조망대 안쪽 마을에 위치하고 있다. 때문에...",[인천시 강화군] 강화바다관광농원,"

전기
와이파이
온수
물놀이장
운동장

"
1409,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7573/thumb/thumb_720_04419MfdLYdL5DjdW7KHeNSH.jpg"" height=""180"" width=""280"">",054-535-8914,18457,경북 상주시 낙동면 선상서로 1587 ,2,캠핑장정보 더보기 상주 감꽃마을 서울캠핑장은 경북 상주시 낙동면에 자리했다. 상주시청을 기점으로 23Km가량 떨어져 있다. 자동차를 타...,[경상북도 상주시] 상주 감꽃마을 서울캠핑장,"

전기
와이파이
장작판매
온수
트렘폴린
물놀이장
운동장
마트.편의점

"
1410,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7727/thumb/thumb_720_7637brKoEz10UsLTW7VeXNfm.jpg"" height=""180"" width=""280"">",010-8025-6508,10821,강원 춘천시 사북면 화악지암길 186 ,1,캠핑장정보 더보기  자연에 머물다는 화악산 기슭에 자리한 글램핑장으로 바로 앞 화악산 청수담계곡이 흐르고 있습니다. 여름철에는 계곡물놀...,[강원도 춘천시] 자연에 머물다,"

전기
와이파이
온수
트렘폴린
놀이터
운동시설

"
1411,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7669/thumb/thumb_720_6283n10G2HkyQcsD1YL1OHy3.jpg"" height=""180"" width=""280"">",033-333-2019,10920,강원 평창군 봉평면 흥정계곡길 313-3 ,1,"캠핑장정보 더보기 북극곰캠핑장은 흥정계곡 중류, 허브나라농원 바로 위쪽에 있다. 경치좋은 흥정계곡에서도 단연 계곡미가 뛰어난 곳이다. ...",[강원도 평창군] 북극곰 야영장,"

전기
와이파이
장작판매
온수
산책로
마트.편의점

"
1412,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7787/thumb/thumb_720_0878HasHx9uOjmIjR0vBlGYb.jpeg"" height=""180"" width=""280"">",None,9637,강원 영월군 영월읍 동강로 223 ,1,"캠핑장정보 더보기   영월 동강가는 길에 있다. 어라연 가기전 동강오토캠핑장 앞쪽에 자리잡은 카라반캠핑장이다. 오래전부터 펜션과 식당,...",[강원도 영월군] 동강빌리지 야영장,"

전기
와이파이
장작판매
온수
산책로
마트.편의점

"
1413,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/3323/thumb/thumb_720_5323BmGnvnWOFESHPhvX38rs.jpg"" height=""180"" width=""280"">",1544-2524-,15331,경기도 파주시 광탄면 보광로 538번길 21 ,1,캠핑장정보 더보기 ,[경기도 파주시] 플레이랜드 캠핑장,"

전기
와이파이
장작판매
온수
놀이터

"
1414,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/1865/thumb/thumb_720_7161CCUsplpN9G75GAoLAkw5.jpg"" height=""180"" width=""280"">",010-9178-6878,12060,경기도 연천군 전곡읍 양원로268번길 85  숲속의 쉼터 ,1,"캠핑장정보 더보기 2인기준/4인최대(무박은6인최대)
추가인원은 0세부터 해당",[경기도 연천군] 숲속의 쉼터 ,"

전기
장작판매
온수
트렘폴린
물놀이장
놀이터
산책로
운동시설
마트.편의점

"
1415,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7571/thumb/thumb_720_11277uDTO0XThKKpP6Lk4mhu.jpg"" height=""180"" width=""280"">",063-540-4196,37856,전북 김제시 금산면 모악로 476-31 ,2,"캠핑장정보 더보기 김제 모악산 캠핑파크는 모악산 산자락에 자리잡아 자연친화적인 동시에 주변에 상가단지, 금산사, 모악랜드 등 다양한 문...",[전라북도 김제시] 김제 모악산 캠핑파크,"

와이파이
산책로

"
1416,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/92/thumb/thumb_720_2889m2JPrHI8KwPegd2g0vou.jpg"" height=""180"" width=""280"">",010-3094-4235,24531,경기 성남시 수정구 달래내로221번길 17-5 (금토동) 청계산골든밸리캠핑장,1,"캠핑장정보 더보기 청계산골든밸리캠핑장은 경부고속도로 판교나들목, 서울용인간고속도로 금토나들목과 가깝다. 지도상으로 보면 서울대공원 산 ...",[경기도 성남시] 청계산 골든밸리 가족캠핑장,"

전기
장작판매
온수

"
1417,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/1129/thumb/thumb_720_2583j5leNg59E4XSldk8BbqP.jpg"" height=""180"" width=""280"">",010-4502-6673,12353,경상북도 문경시 가은읍 작약로 576 ,1,"캠핑장정보 더보기 문경수예리오토캠핑장은 경북 문경시 가은읍에 자리 잡고 있다. 문경시청을 기점으로 15㎞가량 떨어졌으며, 자동차를 타고...",[경상북도 문경시] 문경수예리오토캠핑장 ,"

전기
와이파이
장작판매
온수
물놀이장
놀이터
산책로
운동시설
마트.편의점

"
1418,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/6747/thumb/thumb_720_5714OChZmPOoamtZCpAJyfhi.jpg"" height=""180"" width=""280"">",070-7719-6891,12532,경기도 파주시 월롱면 도감로 130 ,1,캠핑장정보 더보기 ,[경기도 파주시] 글램핑클럽레스피아in파주,"

물놀이장
운동시설

"
1419,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7604/thumb/thumb_720_3230yReCTfslO5aUHZNoUE6e.jpg"" height=""180"" width=""280"">",010-2351-5300,14132,경기 가평군 청평면 상지로 171 ,2,캠핑장정보 더보기  가평 두레 캠핑장은 호명호수 가는 길에 있다. 춘천가는 길에서 호명호수 가는 길로 접어들면 산길 초입에 위치하고 있...,[경기도 가평군] 두레캠핑장,"

전기
와이파이
장작판매
온수
물놀이장
놀이터
운동시설

"
1420,0,관광사업자 등록업체,"<img src=""https://www.gocamping.or.kr/upload/camp/7605/thumb/thumb_720_9246ASEUAOwFf7nsytjQDpTB.jpg"" height=""180"" width=""280"">",033-651-2030,19699,강원 강릉시 경강로 2580 (견소동) ,1,캠핑장정보 더보기 솔향강릉오토캠핑장은 강릉의 랜드마크이자 최고의 핫 플레이스인 안목해변 커피 거리에서 도보 5-7분 거리에 위치한 카라...,[강원도 강릉시] 솔향강릉오토캠핑장,"

전기
와이파이
장작판매
온수
산책로
운동시설

"
